ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7587364,HS390843,7/2/2010 12:00,050XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,APARTMENT,TRUE,FALSE,223,2,3,38,08A,1179752,1871537,2010,2/4/2016 6:33,41.80277466,-87.61629283,"(41.802774656, -87.616292828)"
7587365,HS389924,7/2/2010 5:00,028XX W BELMONT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1411,14,33,21,08B,1156873,1921142,2010,2/4/2016 6:33,41.93938893,-87.69885589,"(41.939388934, -87.698855892)"
7587366,HS362058,6/15/2010 23:30,004XX W ALDINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2331,19,44,6,08B,1172595,1922316,2010,2/4/2016 6:33,41.94227658,-87.64103859,"(41.942276583, -87.641038593)"
7587369,HS391128,7/2/2010 20:23,011XX N MAYFIELD AVE,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1511,15,29,25,08B,1136816,1907061,2010,2/4/2016 6:33,41.90113275,-87.77291015,"(41.901132745, -87.772910154)"
7587371,HS389923,7/2/2010 5:30,022XX S ASHLAND AVE,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,1222,12,25,31,08B,1166053,1889445,2010,2/4/2016 6:33,41.8522187,-87.66602295,"(41.852218696, -87.666022948)"
7587372,HS390688,7/1/2010 9:00,014XX S INDIANA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,133,1,2,33,6,1177890,1893527,2010,2/4/2016 6:33,41.86315933,-87.62245416,"(41.86315933, -87.622454163)"
7587373,HS391019,7/2/2010 9:30,017XX S JEFFERSON ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1233,12,25,31,5,1172610,1891760,2010,2/4/2016 6:33,41.85842889,-87.64188863,"(41.858428887, -87.64188863)"
7587374,HS390924,7/2/2010 17:53,063XX S PULASKI RD,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,823,8,13,65,6,1150791,1862319,2010,2/4/2016 6:33,41.77809294,-87.72274654,"(41.778092941, -87.722746539)"
7587375,HS390925,7/2/2010 18:10,057XX S NARRAGANSETT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,FALSE,TRUE,811,8,23,56,08B,1134700,1865900,2010,2/4/2016 6:33,41.78821825,-87.78165373,"(41.788218246, -87.781653726)"
7587376,HS391067,7/2/2010 19:00,022XX S PRINCETON AVE,2027,NARCOTICS,POSS: CRACK,APARTMENT,TRUE,FALSE,2111,9,25,34,18,1174568,1889318,2010,2/4/2016 6:33,41.85168437,-87.63477451,"(41.851684365, -87.634774508)"
7587378,HS391099,7/2/2010 19:30,003XX E 136TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,533,5,9,54,14,1180786,1814793,2010,2/4/2016 6:33,41.6470384,-87.61423912,"(41.6470384, -87.614239124)"
7587379,HS390786,7/2/2010 16:40,059XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,234,2,20,40,14,1179496,1865788,2010,2/4/2016 6:33,41.78700473,-87.61740728,"(41.787004728, -87.617407275)"
7587380,HS391138,7/2/2010 11:00,030XX S FARRELL ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,923,9,11,60,5,1170023,1884691,2010,2/4/2016 6:33,41.83908772,-87.6515905,"(41.839087719, -87.651590504)"
7587381,HS390477,7/2/2010 8:00,035XX S RHODES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,212,2,4,35,26,1180172,1881335,2010,2/4/2016 6:33,41.82965153,-87.6144519,"(41.829651528, -87.614451899)"
7587382,HS389848,7/2/2010 2:19,031XX W SUNNYSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1724,17,33,14,14,1154679,1929739,2010,2/4/2016 6:33,41.96302396,-87.70668847,"(41.963023957, -87.706688468)"
7587383,HS377476,6/25/2010 1:05,047XX N ELSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1722,17,39,16,14,1145819,1931299,2010,2/4/2016 6:33,41.9674779,-87.73922401,"(41.967477901, -87.739224006)"
7587384,HS391115,7/2/2010 7:30,016XX E 50TH ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2132,2,4,39,5,1188339,1872195,2010,2/4/2016 6:33,41.80437936,-87.58477991,"(41.804379361, -87.584779905)"
7587385,HS391132,6/23/2010 11:34,014XX W BELLE PLAINE AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1923,19,47,6,6,1165762,1927322,2010,2/4/2016 6:33,41.95616196,-87.66600954,"(41.956161963, -87.666009537)"
7587387,HS391183,7/2/2010 20:40,056XX S MOZART ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,824,8,16,63,18,1158336,1867180,2010,2/4/2016 6:33,41.79128187,-87.69495373,"(41.791281871, -87.694953727)"
7587388,HS391131,7/2/2010 14:30,003XX E NORTH WATER ST,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,1834,18,42,8,6,1178425,1903153,2010,2/4/2016 6:33,41.88956143,-87.62019665,"(41.889561428, -87.620196651)"
7587389,HS391134,7/2/2010 19:35,024XX N CLARK ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,2333,19,43,7,6,1172689,1916462,2010,2/4/2016 6:33,41.9262109,-87.64086689,"(41.926210895, -87.640866889)"
7587390,HS391187,7/2/2010 11:00,023XX W HARRISON ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1211,12,2,28,6,1160733,1897307,2010,2/4/2016 6:33,41.87390459,-87.68533106,"(41.873904585, -87.685331056)"
7587391,HS390953,6/30/2010 22:00,075XX S PHILLIPS AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,421,4,7,43,6,1193840,1855481,2010,2/4/2016 6:33,41.75838181,-87.56515279,"(41.758381805, -87.565152793)"
7587392,HS391197,7/2/2010 21:00,013XX N SPAULDING AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1422,14,26,23,18,1154113,1908875,2010,2/4/2016 6:33,41.90578288,-87.70932779,"(41.905782884, -87.709327786)"
7587393,HS391125,7/2/2010 15:30,0000X N CLARK ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,FALSE,FALSE,113,1,42,32,11,1175531,1900678,2010,2/4/2016 6:33,41.8828354,-87.63089892,"(41.882835397, -87.630898923)"
7587394,HS391106,6/24/2010 20:00,050XX W DEMING PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2521,25,31,19,7,1142385,1916498,2010,2/4/2016 6:33,41.92692724,-87.75221959,"(41.926927242, -87.752219592)"
7587395,HS391194,7/2/2010 20:45,011XX W 82ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,613,6,21,71,14,1169973,1850421,2010,2/4/2016 6:33,41.74504803,-87.65276948,"(41.745048029, -87.652769484)"
7587396,HS391165,7/2/2010 11:11,033XX S FEDERAL ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2113,2,3,35,6,1176173,1883043,2010,2/4/2016 6:33,41.83442931,-87.62907266,"(41.83442931, -87.629072664)"
7587397,HS391145,7/2/2010 20:30,073XX N ODELL AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1611,16,41,9,6,1126395,1948085,2010,2/4/2016 6:33,42.01388772,-87.81026842,"(42.013887719, -87.810268423)"
7587399,HS390752,7/2/2010 16:15,018XX W NORTH AVE,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,1434,14,32,24,6,1163938,1910686,2010,2/4/2016 6:33,41.9105506,-87.6731859,"(41.9105506, -87.673185901)"
7587400,HS391173,7/2/2010 20:30,012XX N BURLING ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CHA PARKING LOT/GROUNDS,FALSE,FALSE,1822,18,27,8,11,1171084,1908425,2010,2/4/2016 6:33,41.90419237,-87.64700079,"(41.904192368, -87.647000785)"
7587402,HS391152,7/2/2010 19:00,065XX S YALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,722,7,20,68,08B,1175628,1861704,2010,2/4/2016 6:33,41.7758853,-87.63171157,"(41.775885302, -87.631711565)"
7587403,HS391141,7/2/2010 3:00,017XX W DIVERSEY PKWY,890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,FALSE,FALSE,1931,19,32,7,6,1164362,1918640,2010,2/4/2016 6:33,41.93236791,-87.67140274,"(41.932367908, -87.67140274)"
7587404,HS390962,7/2/2010 15:30,055XX S LA SALLE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,233,2,3,68,7,1176237,1868158,2010,2/4/2016 6:33,41.79358209,-87.62928531,"(41.793582093, -87.629285305)"
7587405,HS388828,7/1/2010 14:25,053XX S INDIANA AVE,041B,BATTERY,AGGRAVATED: OTHER FIREARM,SIDEWALK,TRUE,FALSE,232,2,3,40,04B,1178503,1869907,2010,2/4/2016 6:33,41.79833029,-87.62092297,"(41.798330288, -87.620922974)"
7587406,HS391137,7/2/2010 11:00,068XX S PARNELL AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,722,7,6,68,5,1173752,1859497,2010,2/4/2016 6:33,41.76987084,-87.63865414,"(41.769870835, -87.638654137)"
7587407,HS389139,7/1/2010 17:30,046XX S EVANS AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,VACANT LOT/LAND,TRUE,FALSE,222,2,4,38,04B,1182040,1874307,2010,2/4/2016 6:33,41.81032308,-87.60781605,"(41.810323075, -87.607816045)"
7587409,HS391047,7/2/2010 19:20,001XX W JACKSON BLVD,860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,112,1,2,32,6,1174916,1898956,2010,2/4/2016 6:33,41.87812392,-87.63320879,"(41.878123916, -87.633208786)"
7587410,HS389605,7/1/2010 22:15,003XX E 43RD ST,810,THEFT,OVER $500,CTA PLATFORM,FALSE,FALSE,214,2,3,38,6,1178953,1876568,2010,2/4/2016 6:33,41.81659841,-87.61906974,"(41.816598406, -87.619069744)"
7587411,HS390481,6/15/2010 10:00,015XX W 95TH ST,890,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,2213,22,21,73,6,1167518,1841720,2010,2/4/2016 6:33,41.72122413,-87.66201366,"(41.721224132, -87.662013664)"
7587412,HS391178,7/2/2010 20:50,042XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,213,2,4,38,08B,1182317,1876894,2010,2/4/2016 6:33,41.81741558,-87.60671982,"(41.81741558, -87.606719823)"
7587413,HS391175,7/2/2010 8:00,085XX S DANTE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,412,4,8,45,5,1187356,1848691,2010,2/4/2016 6:33,41.73990582,-87.58913095,"(41.739905815, -87.58913095)"
7587414,HS391198,7/2/2010 20:45,032XX S KOMENSKY AVE,4510,OTHER OFFENSE,PROBATION VIOLATION,SIDEWALK,TRUE,FALSE,1031,10,22,30,26,1149889,1882932,2010,2/4/2016 6:33,41.83467556,-87.72551893,"(41.834675562, -87.725518927)"
7587415,HS391117,7/2/2010 20:20,0000X E JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,123,1,42,32,18,1176747,1899012,2010,2/4/2016 6:33,41.8782364,-87.62648416,"(41.8782364, -87.626484162)"
7587416,HS389782,7/2/2010 1:00,109XX S HOXIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,434,4,10,51,14,1195242,1833322,2010,2/4/2016 6:33,41.69754108,-87.56074359,"(41.697541078, -87.560743589)"
7587417,HS389691,7/1/2010 18:00,022XX E 87TH ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,412,4,8,48,5,1192465,1847725,2010,2/4/2016 6:33,41.73713226,-87.57044397,"(41.737132261, -87.570443974)"
7587419,HS391124,7/1/2010 23:00,005XX N MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1834,18,42,8,14,1177347,1903741,2010,2/4/2016 6:33,41.89119945,-87.62413763,"(41.891199446, -87.624137626)"
7587421,HS391098,7/2/2010 19:45,021XX W LAKE ST,320,ROBBERY,STRONGARM - NO WEAPON,TAXICAB,FALSE,FALSE,1332,12,27,28,3,1162211,1901314,2010,2/4/2016 6:33,41.8848694,-87.67979251,"(41.884869395, -87.679792513)"
7587422,HS390931,7/2/2010 18:20,023XX S SACRAMENTO AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,1033,10,12,30,26,1156728,1888279,2010,2/4/2016 6:33,41.84921282,-87.70027997,"(41.849212817, -87.700279966)"
7587423,HS391084,7/2/2010 19:40,034XX S DR MARTIN LUTHER KING JR DR,860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,2122,2,4,35,6,1179474,1882305,2010,2/4/2016 6:33,41.83232928,-87.61698315,"(41.832329279, -87.616983146)"
7587424,HS391059,7/2/2010 19:25,001XX W 87TH ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,634,6,21,44,6,1176702,1847271,2010,2/4/2016 6:33,41.73625535,-87.62820806,"(41.73625535, -87.62820806)"
7587425,HS391005,7/2/2010 19:00,009XX W FULLERTON AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1812,18,43,7,08B,1169577,1916141,2010,2/4/2016 6:33,41.92539845,-87.6523113,"(41.925398449, -87.652311296)"
7587427,HS391033,7/2/2010 18:45,055XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,234,2,20,40,08B,1182525,1868549,2010,2/4/2016 6:33,41.7945114,-87.60621581,"(41.794511404, -87.606215806)"
7587428,HS390643,7/2/2010 3:10,012XX S ST LOUIS AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,1021,10,24,29,04B,1153225,1894382,2010,2/4/2016 6:33,41.8660303,-87.71297461,"(41.866030297, -87.712974607)"
7587429,HS389472,7/1/2010 20:20,004XX E 43RD ST,560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,222,2,3,38,08A,1180099,1876603,2010,2/4/2016 6:33,41.81666823,-87.61486491,"(41.816668232, -87.614864913)"
7587431,HS390895,7/2/2010 17:45,032XX W 27TH ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,1032,10,22,30,3,1155291,1885890,2010,2/4/2016 6:33,41.84268607,-87.70561803,"(41.842686069, -87.705618028)"
7587432,HS385855,6/29/2010 20:20,039XX S LAKE PARK AVE,620,BURGLARY,UNLAWFUL ENTRY,CHA APARTMENT,FALSE,FALSE,2122,2,4,36,5,1183292,1879180,2010,2/4/2016 6:33,41.82366585,-87.60307202,"(41.823665846, -87.603072021)"
7587433,HS391190,7/2/2010 21:25,043XX W DIVISION ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1111,11,37,23,18,1147324,1907647,2010,2/4/2016 6:33,41.90254594,-87.73429789,"(41.902545936, -87.734297887)"
7587434,HS391168,7/2/2010 20:30,0000X N LA SALLE ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,113,1,42,32,26,1175135,1900412,2010,2/4/2016 6:33,41.88211436,-87.63236101,"(41.882114362, -87.632361012)"
7587436,HS344392,6/4/2010 18:00,002XX W 22ND PL,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,2111,9,25,34,6,1175048,1889495,2010,2/4/2016 6:33,41.85215934,-87.63300751,"(41.852159338, -87.633007505)"
7587437,HS391228,7/2/2010 9:30,026XX N LONG AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,2514,25,31,19,14,1139925,1917192,2010,2/4/2016 6:33,41.92887705,-87.76124214,"(41.928877045, -87.761242135)"
7587438,HS391126,7/2/2010 20:10,048XX W WEST END AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,1532,15,28,25,18,1144166,1900547,2010,2/4/2016 6:33,41.88312265,-87.74607638,"(41.883122645, -87.746076376)"
7587439,HS391166,7/2/2010 20:55,030XX W MADISON ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,TRUE,FALSE,1331,12,2,27,18,1155846,1899859,2010,2/4/2016 6:33,41.88100737,-87.70320507,"(41.88100737, -87.703205068)"
7587440,HS389519,7/1/2010 21:10,046XX S LAKE PARK AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2123,2,4,39,08B,1185940,1874437,2010,2/4/2016 6:33,41.81058857,-87.59350742,"(41.810588566, -87.593507415)"
7587441,HS391154,7/2/2010 19:13,027XX S HARDING AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,FALSE,1031,10,22,30,18,1150488,1885429,2010,2/4/2016 6:33,41.841516,-87.72325593,"(41.841516003, -87.723255932)"
7587442,HS391181,7/2/2010 21:00,072XX S LOWE AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,FALSE,TRUE,732,7,17,68,04B,1173400,1856833,2010,2/4/2016 6:33,41.7625683,-87.64002312,"(41.762568296, -87.640023123)"
7587444,HS390904,7/2/2010 17:15,017XX W ARMITAGE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1433,14,32,22,08B,1164600,1913359,2010,2/4/2016 6:33,41.91787148,-87.6706781,"(41.91787148, -87.670678097)"
7587445,HS391136,6/17/2010 22:00,064XX W DEVON AVE,810,THEFT,OVER $500,GROCERY FOOD STORE,FALSE,FALSE,1611,16,41,10,6,1132569,1942098,2010,2/4/2016 6:33,41.99735314,-87.78769073,"(41.997353136, -87.787690726)"
7587446,HS391177,7/2/2010 20:45,013XX S CANAL ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,131,1,2,28,6,1173336,1893976,2010,2/4/2016 6:33,41.86449368,-87.639158,"(41.864493678, -87.639158)"
7587448,HS391216,7/2/2010 16:00,051XX S PULASKI RD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,FALSE,FALSE,822,8,23,62,10,1150573,1870126,2010,2/4/2016 6:33,41.7995208,-87.72334268,"(41.799520795, -87.723342683)"
7587602,HS391377,7/2/2010 23:01,008XX E 40TH ST,560,ASSAULT,SIMPLE,OTHER,FALSE,TRUE,2123,2,4,36,08A,1182394,1878378,2010,2/4/2016 6:33,41.821486,-87.60639131,"(41.821485998, -87.606391313)"
7587449,HS391039,7/2/2010 17:00,012XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,132,1,2,33,14,1176963,1894850,2010,2/4/2016 6:33,41.86681074,-87.62581703,"(41.866810739, -87.625817031)"
7587450,HS391135,7/2/2010 20:30,035XX W 65TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,831,8,15,66,08B,1153879,1860953,2010,2/4/2016 6:33,41.7742837,-87.7114619,"(41.774283702, -87.711461901)"
7587451,HS390883,7/2/2010 17:25,069XX S WESTERN AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,832,8,17,66,6,1161571,1858676,2010,2/4/2016 6:33,41.7678792,-87.6833273,"(41.7678792, -87.683327303)"
7587452,HS391111,7/2/2010 19:58,048XX W NORTH AVE,320,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,TRUE,FALSE,2533,25,37,25,3,1143738,1910196,2010,2/4/2016 6:33,41.90960863,-87.74740606,"(41.909608631, -87.747406059)"
7587453,HS391066,7/2/2010 19:00,063XX S CAMPBELL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,TRUE,825,8,15,66,26,1160797,1862442,2010,2/4/2016 6:33,41.77822965,-87.68606049,"(41.778229654, -87.686060489)"
7587454,HS391235,7/2/2010 21:25,028XX W 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,823,8,15,66,18,1158686,1862747,2010,2/4/2016 6:33,41.77910996,-87.69379125,"(41.77910996, -87.693791248)"
7587455,HS391257,7/2/2010 21:30,036XX W 60TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,823,8,13,65,14,1153160,1864250,2010,2/4/2016 6:33,41.78334541,-87.71401061,"(41.783345414, -87.714010609)"
7587457,HS390959,7/2/2010 18:35,031XX N WOLCOTT AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1931,19,32,5,08A,1163128,1920686,2010,2/4/2016 6:33,41.93800831,-87.67587987,"(41.938008305, -87.675879871)"
7587458,HS391172,7/2/2010 20:30,0000X S STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,123,1,42,32,6,1176391,1900199,2010,2/4/2016 6:33,41.88150163,-87.62775547,"(41.881501634, -87.627755467)"
7587459,HS391242,7/2/2010 21:45,078XX S HALSTED ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,621,6,17,71,26,1172325,1852947,2010,2/4/2016 6:33,41.75192833,-87.64407726,"(41.751928332, -87.644077264)"
7587460,HS391244,7/2/2010 22:08,092XX S BRANDON AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,SIDEWALK,TRUE,FALSE,424,4,10,46,18,1198932,1844294,2010,2/4/2016 6:33,41.72755758,-87.54686619,"(41.727557579, -87.546866186)"
7587461,HS391221,7/2/2010 21:51,064XX S SANGAMON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,723,7,16,68,18,1171081,1862194,2010,2/4/2016 6:33,41.77733051,-87.64836611,"(41.777330511, -87.64836611)"
7587462,HS391246,7/2/2010 20:40,105XX S BENSLEY AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,FALSE,TRUE,434,4,10,51,04A,1194536,1835716,2010,2/4/2016 6:33,41.70412781,-87.56325015,"(41.704127811, -87.563250148)"
7587463,HS384357,6/29/2010 0:50,081XX S DREXEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,631,6,8,44,14,1183649,1851255,2010,2/4/2016 6:33,41.74702887,-87.60263296,"(41.747028873, -87.602632956)"
7587464,HS391049,7/2/2010 19:52,0000X W 76TH ST,1850,NARCOTICS,CANNABIS PLANT,STREET,TRUE,FALSE,623,6,6,69,18,1177258,1854610,2010,2/4/2016 6:33,41.75638193,-87.62595004,"(41.756381931, -87.625950041)"
7587465,HS391112,7/2/2010 20:08,044XX W CONGRESS PKWY,1661,GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,1131,11,24,26,19,1146931,1897323,2010,2/4/2016 6:33,41.87422324,-87.73600543,"(41.874223242, -87.736005434)"
7587466,HS391208,7/2/2010 16:00,061XX S RHODES AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,FALSE,FALSE,313,3,20,42,26,1180956,1864454,2010,2/4/2016 6:33,41.78331062,-87.6120952,"(41.783310622, -87.612095198)"
7587467,HS391234,7/2/2010 21:40,039XX W 59TH PL,2022,NARCOTICS,POSS: COCAINE,ALLEY,TRUE,FALSE,822,8,13,65,18,1151121,1864857,2010,2/4/2016 6:33,41.78505117,-87.72147052,"(41.785051174, -87.721470524)"
7587468,HS391158,7/2/2010 20:03,022XX W LELAND AVE,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,1911,19,47,4,08B,1160288,1931163,2010,2/4/2016 6:33,41.96681707,-87.68602662,"(41.966817069, -87.686026615)"
7587469,HS389885,7/2/2010 3:30,085XX S INGLESIDE AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,632,6,8,44,3,1184047,1848497,2010,2/4/2016 6:33,41.73945134,-87.60126057,"(41.739451342, -87.601260569)"
7587471,HS390940,7/2/2010 17:45,027XX N CLARK ST,810,THEFT,OVER $500,SIDEWALK,TRUE,FALSE,1933,19,43,7,6,1171610,1918646,2010,2/4/2016 6:33,41.93222773,-87.64476722,"(41.932227729, -87.64476722)"
7587472,HS390987,7/2/2010 18:22,061XX S HERMITAGE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,FALSE,714,7,15,67,04B,1165729,1864075,2010,2/4/2016 6:33,41.78260752,-87.66793317,"(41.782607522, -87.667933171)"
7587473,HS391179,7/2/2010 20:06,001XX S RACINE AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1213,12,27,28,08B,1168407,1899592,2010,2/4/2016 6:33,41.88001236,-87.65708977,"(41.880012363, -87.657089765)"
7587474,HS391196,7/2/2010 19:22,073XX S HALSTED ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,TRUE,FALSE,733,7,17,68,16,1172235,1856292,2010,2/4/2016 6:33,41.76110941,-87.6443089,"(41.761109412, -87.644308897)"
7587475,HS391188,7/2/2010 20:45,016XX S HOMAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1021,10,24,29,08B,1153974,1891461,2010,2/4/2016 6:33,41.85799986,-87.71030277,"(41.85799986, -87.710302774)"
7587476,HS391233,7/2/2010 21:30,022XX S RIDGEWAY AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,1013,10,22,30,19,1151723,1888884,2010,2/4/2016 6:33,41.85097279,-87.7186331,"(41.850972789, -87.718633102)"
7587477,HS391142,7/2/2010 20:45,028XX W GRANVILLE AVE,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,2413,24,50,2,08B,1156129,1941024,2010,2/4/2016 6:33,41.99396135,-87.70105106,"(41.993961354, -87.701051062)"
7587478,HS391174,7/2/2010 20:53,011XX W COLUMBIA AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,2432,24,49,1,6,1167431,1945002,2010,2/4/2016 6:33,42.00464054,-87.6593625,"(42.004640544, -87.659362503)"
7587479,HS391241,7/2/2010 20:27,008XX E 88TH PL,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,TRUE,FALSE,632,6,8,44,24,1183598,1846484,2010,2/4/2016 6:33,41.73393792,-87.6029682,"(41.733937915, -87.602968203)"
